id,business_type,address,dba_name,city,state,valid_license_for
"447804544","General Freight Trucking Long-Distance Truckload","483 SPARN ST","NEBRASKA NEXT DAY INC","GRAND JUNCTION","CO","20251231"
"1790296704","Direct Life Insurance Carriers","299 S MAIN ST","SILAC INSURANCE COMPANY","SALT LAKE CITY","UT","20251231"
"237146752","Power and Communication Line and Related Structures Construction","8411 N WINAN AVE","SKYVIEW TELECOM SERVICES","KANSAS CITY","MO","20251231"
"1182948480","General Automotive Repair","3111 STADIUM DR","I-70 AUTO SERVICE INC","KANSAS CITY","MO","20241231"
"1047270016","All Other Professional Scientific and Technical Services","3 E 108TH TER","HUGHEY ERIC D","KANSAS CITY","MO","20241231"
"1516887168","Gasoline Stations with Convenience Stores","8025 HICKMAN MILLS DR","MIDWEST FUELS LLC","KANSAS CITY","MO","20251231"
"1250085120","Professional Employer Organizations","1530 AMERICAN WAY","TILSON HR INC","GREENWOOD","IN","20251231"
"1604172928","Misc Rate 76","5020 ARUNDEL RD","HOTEL & RESTAURANT SUPPLY","MERIDIAN","MS","20241231"
"1211014272","Commercial and Institutional Building Construction","2406 S CRESCENT AVE","CONTRERAS JOSEPH J","INDEPENDENCE","MO","20251231"
"428211328","Misc Rate 129","3400 E TRUMAN RD","AUTO ZOOM LLC","KANSAS CITY","MO","20251231"
"841241216","Roofing Contractors","3420 NW DUNCAN RD","XYZ ROOFCO LLC","BLUE SPRINGS","MO","20261231"
"1351462016","Lessors of Other Real Estate Property","450 W 104TH ST","TALISMAN CONDOMINIUM ASSOC INC","KANSAS CITY","MO","20241231"
"1950442112","Flat Rate 23","119 N PARKER ST","KANSAS CAPITAL GROUP INC.","OLATHE","KS","20251231"
"600165504","Offices of Physical Occupational and Speech Therapists and Audiologists","3215 MAIN ST","SELECT PHYSICAL THERAPY HOLDINGS","KANSAS CITY","MO","20251231"
"941118080","All Other Professional Scientific and Technical Services","14900 LANDMARK BLVD","LOOPBACK LLC","DALLAS","TX","20251231"
"537316480","Commercial and Institutional Building Construction","825 MARSHALL RD","SPIRTAS COMPANY","VALLEY PARK","MO","20251231"
"233316992","Computer Systems Design Services","2 INTERNATIONAL DR","KYNDRYL INC","RYE BROOK","NY","20251231"
"1127465600","Lessors of Other Real Estate Property","924 NW 1ST ST","1900 VINE STREET LLC","FORT LAUDERDALE","FL","20251231"
"1808245376","Software Publishers","2 CANAL PARK","HUBSPOT INC","CAMBRIDGE","MA","20251231"
"103085184","Medical Dental and Hospital Equipment and Supplies Merchant Wholesalers","3500 CORPORATE PKWY","OLYMPUS AMERICA INC","CENTER VALLEY","PA","20251231"
"1215107712","Software Publishers","4301 E 109TH TER","NEURU LLC","KANSAS CITY","MO","20241231"
"1555135616","Offices of Real Estate Agents and Brokers","3637 PENNSYLVANIA AVE","LISA PARKS M","KANSAS CITY","MO","20251231"
"1323875456","Home Health Care Services","9905 DRURY AVE","ASSURED CARE KC LLC","KANSAS CITY","MO","20251231"
"1372684928","Insurance Agencies and Brokerages","444 W 47TH ST","LOCKTON RE LLC","KANSAS CITY","MO","20251231"
"193544832","Other Activities Related to Real Estate","2001 GRAND BLVD","ABDIANA PROPERTIES INC","KANSAS CITY","MO","20251231"
"1971995264","Clothing and Clothing Accessories Retailers","521 WALNUT ST","LUCCA COLLECTION LLC","KANSAS CITY","MO","20251231"
"1524957824","Power and Communication Line and Related Structures Construction","1725 N PACKER RD","SOLERA ENERGY LLC","SPRINGFIELD","MO","20251231"
"1343079040","Home Health Care Services","15026 E 46TH STREET CT S","NEW WAVE HEALTH SERVICE LLC","INDEPENDENCE","MO","20241231"
"66855552","All Other Professional Scientific and Technical Services","127 W 10TH ST","GREATER CARE TRANSPORTATION LLC","KANSAS CITY","MO","20251231"
"932242048","Electrical Contractors and Other Wiring Installation Contractors","409 SW 7TH STREET TER","SPARK KC ELECTRIC LLC","BLUE SPRINGS","MO","20251231"
"1125170304","Graphic Design Services","1653 SUMMIT ST","JILL MCDONALD DESIGN INC.","KANSAS CITY","MO","20261231"
"465407104","Agents and Managers for Artists Athletes Entertainers and Other Public Figures","11812 SAN VICENTE BLVD","SMASHING PUMPKINS MACHINE INC","LOS ANGELES","CA","20241231"
"1381974656","All Other Miscellaneous Retailers","7231 SYCAMORE AVE","MAYHUE-BROWN ROBIN R","KANSAS CITY","MO","20251231"
"735527552","New Single-Family Housing Construction (except For-Sale Builders)","701 HOLLIS AVE","BAILEY SAMUEL A","BELTON","MO","20251231"
"849175168","Offices of Real Estate Agents and Brokers","14312 RUSSELL ST","KC HOME QUEST LLC","OVERLAND PARK","KS","20251231"
"606904960","All Other Professional Scientific and Technical Services","801 N QUINCY ST","BRECK INC","ARLINGTON","VA","20251231"
"235539584","Commercial and Institutional Building Construction","PO BOX 12582","WARREN MOORE PAINTING LLC","OVERLAND PARK","KS","20251231"
"1111982720","All Other Professional Scientific and Technical Services","417 NW BRIARCLIFF PKWY","BEL SERVICES LLC","KANSAS CITY","MO","20251231"
"1231924352","Commercial Banking","1 WARD PKWY","COUNTRY CLUB BANK","KANSAS CITY","MO","20251231"
"1684931200","Nursery Garden Center and Farm Supply Retailers","3816 MAIN ST","HAPPY ROCK FARMS LLC","KANSAS CITY","MO","20241231"
"590589056","Specialized Automotive Repair","4011 PENNSYLVANIA AVE","PENDALOFOS INC","KANSAS CITY","MO","20251231"
"664079488","Commercial and Institutional Building Construction","101 ANGELICA ST","SUBSURFACE CONSTRUCTORS INC","SAINT LOUIS","MO","20251231"
"1576017024","Commercial and Institutional Building Construction","8151 MCCOY ST","METRO AIR CONDITIONING CO INC","LENEXA","KS","20251231"
"823779968","Other Professional Equipment and Supplies Merchant Wholesalers","6930 HAYVENHURST AVE","VITALITY INSTITUTE MEDICAL PRODUCTS INC","VAN NUYS","CA","20251231"
"967905920","All Other Professional Scientific and Technical Services","1001 HIGHWAY 190 EAST SERVICE RD","GCR ASSOCIATES INC","COVINGTON","LA","20251231"
"1716036224","Florists","818 W 17TH ST","ROOTS KC LLC","KANSAS CITY","MO","20251231"
"284492416","Computer Systems Design Services","658 SHORTLINE CT","VVL SYSTEMS & CONSULTING LLC","WEXFORD","PA","20251231"
"1296765568","Flat Rate 138","1407 GRAND BLVD","PBR OUTLAW DAYS","KANSAS CITY","MO","20241231"
"1915300992","Flat Rate 79A","210 HUDSON ST","ARCH INSURANCE CO","JERSEY CITY","NJ","20251231"
"1055587456","Tobacco Electronic Cigarette and Other Smoking Supplies Retailers","514 SOUTHWEST BLVD","SWINBURNE AND GARDNER ENTERPRISES INC.","KANSAS CITY","MO","20251231"
"1953225856","All Other Miscellaneous Retailers","2802 N UNION ST","GLEASON TERESA","INDEPENDENCE","MO","20251231"
"1263030912","Fitness and Recreational Sports Centers","7403 HARRISON ST","SWIMKC LLC","KANSAS CITY","MO","20251231"
"1885758080","Armored Car Services","PO BOX 101111","EMPYREAL ENTERPRISES LLC","DENVER","CO","20251231"
"121803392","Residential Remodelers","7105 BALLENTINE ST","ELENA'S REMODELING LLC'","SHAWNEE","KS","20251231"
"363506816","Supermarkets and Other Grocery Retailers (except Convenience Retailers)","5805 E 17TH ST","ONE STOP SHOP LLC","KANSAS CITY","MO","20251231"
"1372725888","All Other Miscellaneous Retailers","14606 WHIPPOORWILL LN","B3LI3V3 LLC","GREENWOOD","MO","20241231"
"251007616","All Other Professional Scientific and Technical Services","2707 NE BROOKTREE LN","APEX SIGN & GRAPHICS","GLADSTONE","MO","20251231"
"540079232","Commercial and Institutional Building Construction","21935 W 122ND ST","BETTER CONCRETE CONSTRUCTION CO","OLATHE","KS","20251231"
"941509760","Electrical Apparatus and Equipment Wiring Supplies and Related Equipment Merchant Wholesalers","917 E 19TH ST","CRESCENT ELECTRIC SUPPLY CO","KANSAS CITY","MO","20251231"
"548815488","All Other Professional Scientific and Technical Services","12281 S APPLERIDGE LN","CONTRACTORS GARAGE VI LLC","OLATHE","KS","20251231"
"989461632","All Other Miscellaneous Nonmetallic Mineral Product Manufacturing","1101 SEYMOUR RD","SBKA LLC","GRAIN VALLEY","MO","20251231"
"1394745984","Commercial and Institutional Building Construction","6206 N BROADWAY ST","BRIGHT STAR CONSTRUCTION LLC","KANSAS CITY","MO","20241231"
"829049984","Commercial and Institutional Building Construction","1040 MERRIAM LN","RHINO BUILDERS REMODEL + DESIGN INC","KANSAS CITY","KS","20251231"
"803863680","Lessors of Residential Buildings and Dwellings","707 E 34TH ST","3 BEARZZ INVESTMENTS LLC","KANSAS CITY","MO","20251231"
"1247710336","Employment Placement Agencies","17225 BURT ST","TITAN NURSE STAFFING LLC","OMAHA","NE","20251231"
"1056394368","All Other General Merchandise Retailers","8147 N OAK TRFY","SAFELITE FULFILLMENT INC","KANSAS CITY","MO","20251231"
"521624704","General Automotive Repair","810 PROSPECT AVE","HECTOR'S AUTO REPAIR LLC","KANSAS CITY","MO","20251231"
"814115968","Supermarkets and Other Grocery Retailers (except Convenience Retailers)","3101 SOUTHWEST BLVD","QUIKTRIP CORPORATION","KANSAS CITY","MO","20251231"
"1575195264","Special Needs Transportation","2304 SW STONE BRIDGE CT","365 WELLNESS MEDICAL LLC","LEES SUMMIT","MO","20251231"
"1638601344","Commercial and Institutional Building Construction","2525 N ROEMER RD","THE BOLDT COMPANY","APPLETON","WI","20251231"
"1582293632","Carpet and Upholstery Cleaning Services","3621 E 34TH ST","STANLEY STEEMER INTERNATIONAL INC","KANSAS CITY","MO","20251231"
"811478144","Consumer Lending","1 M AND T PLZ","M&T EQUIPMENT FINANCE CORPORATION","BUFFALO","NY","20251231"
"436145280","Commercial and Institutional Building Construction","401 E HUDSON ST","MID- CONTINENTAL RESTORATION CO INC","FORT SCOTT","KS","20251231"
"906239104","All Other Professional Scientific and Technical Services","8910 MILLSTONE DR","ESTEAM INC","LENEXA","KS","20251231"
"1662585984","Commercial and Institutional Building Construction","5600 STATE LINE RD","MRM PROPERTY MNGT & INVESTMENT LLC","MISSION HILLS","KS","20251231"
"321667712","Beauty Salons","809 W 39TH ST","BLOW BEAUTY BAR LLC","KANSAS CITY","MO","20251231"
"1638318720","Electrical Contractors and Other Wiring Installation Contractors","3718 ROBINSON PIKE RD","3 CO.","GRANDVIEW","MO","20251231"
"1045406336","All Other Miscellaneous Retailers","809 W 90TH ST","BIRDTASTIC WINDOWS LLC","KANSAS CITY","MO","20241231"
"1310777984","Flat Rate 18","2816 PASEO BLVD","FA-SHON'S JEWELRY AND ACCESSORIES LLC","KANSAS CITY","MO","20251231"
"1305969280","Residential Remodelers","1800 E KANSAS CITY RD","CMP CONSTRUCTION INC","OLATHE","KS","20251231"
"101577856","All Other General Merchandise Retailers","4400 NW BARRY RD","REDBOX AUTOMATED RETAIL LLC","KANSAS CITY","MO","20241231"
"624233600","Flat Rate 121A","1400 W 13TH ST","DRAW ARCHITECTURE & URBAN DESIGN LL","KANSAS CITY","MO","20251231"
"801432192","Lessors of Residential Buildings and Dwellings","5001 PLAZA ON THE LK","BTR SCATTERED SITE OWNER LLC","AUSTIN","TX","20241231"
"1667771520","Beauty Salons","8675 N STODDARD AVE","PAR EXSALONCE ZONA ROSA INC","KANSAS CITY","MO","20251231"
"948939904","Commercial and Institutional Building Construction","1805 WATERS RD","OBERMILLER CONSTRUCTION SVCS INC","HARRISONVILLE","MO","20251231"
"1174540928","Software Publishers","1829 PINE HALL RD","MINITAB LLC","STATE COLLEGE","PA","20261231"
"715963520","Flat Rate 127","555 S FLOWER ST","CH2M HILL INC","LOS ANGELES","CA","20251231"
"197370496","All Other Professional Scientific and Technical Services","101 WILLIAMS DR","KONICA MINOLTA SENSING AMERICAS INC.","RAMSEY","NJ","20251231"
"158809216","All Other Specialty Trade Contractors","4524 NW RUST RD","BOLEY UTILITIES CONSTRUCTION LLC","GRAIN VALLEY","MO","20251231"
"281877632","Service Establishment Equipment and Supplies Merchant Wholesalers","4840 E 12TH ST","HANNOUN BASSAM M","KANSAS CITY","MO","20251231"
"729289344","Computer and Computer Peripheral Equipment and Software Merchant Wholesalers","3900 KINROSS LAKES PKWY","NAVIGATE360 LLC","RICHFIELD","OH","20251231"
"1498612352","All Other Miscellaneous Retailers","9600 HIGH CT","ROUSE EARNEST","KANSAS CITY","MO","20251231"
"832369792","Rooming and Boarding Houses Dormitories and Workers' Camps","3939 WYANDOTTE ST","THE SUMMIT INC","KANSAS CITY","MO","20251231"
"733282944","Real Estate Credit","13008 CRYSTAL AVE","MCCRACKEN'S PROPERTIES LLC","GRANDVIEW","MO","20251231"
"842062976","Service Establishment Equipment and Supplies Merchant Wholesalers","9000 NE UNDERGROUND DR","BLUE LINE SERVICES DISTRIBUTION INC","KANSAS CITY","MO","20251231"
"1378969856","Assisted Living Facilities for the Elderly","6460 N COSBY AVE","GEMINI KC LAND LLC","KANSAS CITY","MO","20251231"
"410344576","All Other Miscellaneous Retailers","8101 CAENEN LAKE RD","CHUCKS MOBILITY LLC","LENEXA","KS","20261231"
"1417297024","Insurance Agencies and Brokerages","9131 N BOOTH CT","KRISTY GRAMLICH INC","KANSAS CITY","MO","20261231"
"872960640","Lessors of Nonresidential Buildings (except Miniwarehouses)","315 WESTPORT RD","XCLUSIV LLC","KANSAS CITY","MO","20251231"
"185967232","Residential Remodelers","6222 RAYTOWN TRFY","HOMEWORKS COMPLETE HOME IMPROVEMENT COMPANY","RAYTOWN","MO","20241231"
"1246749312","Offices of Real Estate Agents and Brokers","6830 EDGEVALE RD","MILLER JEFFREY W","KANSAS CITY","MO","20251231"
"617151616","Lessors of Other Real Estate Property","7618 N SPRUCE AVE","ALLEN REAL ESTATE INC","KANSAS CITY","MO","20251231"
"181949056","Commercial and Institutional Building Construction","7103 STEWART RD","RED HAT PRO WBE LLC","PLEASANT VALLEY","MO","20251231"
"1476584064","Specialized Freight (except Used Goods) Trucking Local","10512 N SPRUCE AVE","TWS TRUCKING LLC.","KANSAS CITY","MO","20251231"
"620741248","Security Guards and Patrol Services","1420 NW VIVION RD","TITANIUM SECURITY LLC","KANSAS CITY","MO","20241231"
"1472369280","Other Personal Care Services","3805 N KENSINGTON AVE","BRINGUS CRISTINA L","KANSAS CITY","MO","20251231"
"959976064","Custom Computer Programming Services","403 NE 100TH ST","HAYSTACK MIDWEST INC","KANSAS CITY","MO","20251231"
"337339008","Media Representatives","20715 N PIMA RD","PUBLISHER FIRST INC.","SCOTTSDALE","AZ","20241231"
"97733760","All Other Business Support Services","5304 NW WALDEN DR","TOYE JESSICA L","KANSAS CITY","MO","20251231"
"1433324672","Commercial and Institutional Building Construction","101 VINE ST","COPELAND DEVELOPMENT & CONSTRUCTION CO INC","CHILLICOTHE","MO","20251231"
"868721280","Advertising Agencies","1914 TAYLOR PT","MOTIVE GROUP INC.","AUBURN HILLS","MI","20251231"
"2078036608","All Other Professional Scientific and Technical Services","5021 COLLEGE AVE","MYSTIC ACRES LLC","KANSAS CITY","MO","20251231"
"1114563200","Paint Varnish and Supplies Merchant Wholesalers","1919 E 19TH ST","PAINTERS SUPPLY & EQUIPMENT CO.","KANSAS CITY","MO","20251231"
"1527139456","Commercial and Institutional Building Construction","8250 COLE PKWY","SHAWNEE MISSION TREE SERVICE INC","SHAWNEE MISSION","KS","20251231"
"1733586048","All Other Personal Services","920 WYOMING ST","DODDS MOBILE PALLETS INC","KANSAS CITY","MO","20251231"
"25404032","All Other Miscellaneous Retailers","I INTERNATIONAL SQUARE","MRG KANSAS CITY LLC","KANSAS CITY","MO","20251231"
"614574336","Photographic Film Paper Plate Chemical and Copy Toner Manufacturing","336 INITIATIVE DR","KODAK ALARIS INC.","ROCHESTER","NY","20241231"
"1337528960","Residential Remodelers","5001 PLAZA ON THE LK","AMHERST CONSTRUCTION LLC","AUSTIN","TX","20241231"
"437883520","Media Streaming Distribution Services Social Networks and Other Media Networks and Content Providers","3909 S MARYLAND PKWY","BOND FINANCIAL TECHNOLOGIES HOLDINGS LLC","LAS VEGAS","NV","20251231"
"1016586880","Convenience Retailers","6417 NW 72ND ST","QUICKMART LLC","KANSAS CITY","MO","20241231"
"1392797952","Lessors of Other Real Estate Property","10 PRESIDENTIAL WAY","AMERICAN TOWER ASSET SUB II LLC","WOBURN","MA","20251231"
"907809408","Home Health Care Services","710 CENTRAL ST","PLEASURE IS MINE HOME HEALTH CARE LLC","KANSAS CITY","MO","20251231"
"1621387520","Beauty Salons","700 E 8TH ST","WILLIAMS TERRI","KANSAS CITY","MO","20251231"
"249389696","All Other Professional Scientific and Technical Services","1 LETTERMAN DR","BUTTER PAYMENTS INC","SAN FRANCISCO","CA","20241231"
"498229888","Residential Remodelers","10704 E 49TH ST","PEREZ VICTOR H","KANSAS CITY","MO","20251231"
"1853037696","Misc Rate 129","11625 HICKMAN MILLS DR","JB MOTORS LLC","KANSAS CITY","MO","20251231"
"750324864","All Other General Merchandise Retailers","2816 W LANCASTER AVE","J BRANDT RECOGNITION LTD","FORT WORTH","TX","20251231"
"608625280","Flat Rate 19","4049 PENNSYLVANIA AVE","IGNACIO MARK","KANSAS CITY","MO","20251231"
"1645236864","Plumbing Heating and Air-Conditioning Contractors","10226 CENTURY LN","KC MO PLUMBING LLC","LENEXA","KS","20251231"
"688722560","Gasoline Stations with Convenience Stores","705 E 75TH ST","PLANET PETROLEUM LLC","KANSAS CITY","MO","20251231"
"1044144768","Supermarkets and Other Grocery Retailers (except Convenience Retailers)","615 PROSPECT AVE","CONVENIENCE GROCERY LLC","KANSAS CITY","MO","20261231"
"1720853120","Offices of Real Estate Agents and Brokers","6320 BROOKSIDE PLZ","MURRELL HOMES REAL ESTATE GROUP LLC","KANSAS CITY","MO","20251231"
"1857760384","Barber Shops","3312 BROADWAY BLVD","BONADONNA FRED C","KANSAS CITY","MO","20261231"
"726803072","Commercial and Institutional Building Construction","2919 S HAWTHORNE AVE","TEMPLETON ANDREW C","INDEPENDENCE","MO","20251231"
"1562737792","Newspaper Publishers","1100 MAIN ST","AMERICAN CITY BUSINESS JOURNALS INC.","KANSAS CITY","MO","20251231"
"1717781120","Painting and Wall Covering Contractors","915 SAINT ANDREWS DR","KC PAINTER LLC","KANSAS CITY","MO","20251231"
"1089580160","Miscellaneous Intermediation","4151 N MULBERRY DR","M&A SECURITIES GROUP INC","KANSAS CITY","MO","20251231"
"1190101632","Couriers and Express Delivery Services","7280 NW 87TH TER","SCARBROUGH TRANSPORTATION LLC","KANSAS CITY","MO","20251231"
"1413505664","Lessors of Residential Buildings and Dwellings","127 PUBLIC SQ 4000 KEY TOWER","ST REGIS LINWOOD LP","CLEVELAND","OH","20251231"
"931171456","Flat Rate 79A","1817","SHELTER MUTUAL INSURANCE COMPANY","COLUMBIA","MO","20261231"
"453026432","New Single-Family Housing Construction (except For-Sale Builders)","1507 NE WALL ST","CAPITAL BUILDERS","LEES SUMMIT","MO","20251231"
"1412100224","Commercial and Institutional Building Construction","700 INDUSTRIAL DR","BP HOLLIDAY INVESTMENT LLC","BATES CITY","MO","20251231"
"741473408","Lessors of Residential Buildings and Dwellings","9773 BLUE RIDGE BLVD","R & L GREEN PROPERTIES LLC","KANSAS CITY","MO","20251231"
"808615040","Nonresidential Property Managers","8320 N OAK TRFY","BROOKWATER MANAGEMENT LLC","KANSAS CITY","MO","20261231"
"1875790976","All Other Professional Scientific and Technical Services","9151 NE 81ST TER","NORTHLAND PHYSICAL THERAPY & REHAB SERVICES INC","KANSAS CITY","MO","20251231"
"728326784","Fitness and Recreational Sports Centers","2126 E 12TH ST","PRETTY POLE FITNESS LLC","KANSAS CITY","MO","20241231"
"1561592448","Flat Rate 42A","7900 E 17TH ST","FRANKS TOWING SERVICES LLC","KANSAS CITY","MO","20251231"
"457446016","All Other Professional Scientific and Technical Services","4202 WOODLAND AVE","KP FAMILY ENTERPRISE LLC","KANSAS CITY","MO","20241231"
"1016765568","Commercial and Institutional Building Construction","1298 N 1135 RD","COPLEY CLIFFORD IRL SR","LAWRENCE","KS","20251231"
"735593088","Flat Rate 16","806 SOUTHWEST BLVD","CBR 2 ENTERPRISES LLC","KANSAS CITY","MO","20251231"
"1014226048","Finish Carpentry Contractors","2200 NW 58TH ST","STRECKER MARK E","KANSAS CITY","MO","20251231"
"122749568","All Other Professional Scientific and Technical Services","406 BROADWAY","BIRD RIDES INC.","SANTA MONICA","CA","20241231"
"43101312","Commercial and Institutional Building Construction","PO BOX 1750","CROWN CORR INC","HIGHLAND","IN","20261231"
"445141632","All Other Business Support Services","575 DOUBLE EAGLE CT","CONNOR CS INC","RENO","NV","20251231"
"1698697856","General Automotive Repair","2839 E 9TH ST","CANO AUTOSALES LLC","KANSAS CITY","MO","20251231"
"1456898688","Flat Rate 52","1611 NE 100TH CT","FREDWARDS LLC","KANSAS CITY","MO","20241231"
"991181952","All Other Professional Scientific and Technical Services","11001 HAMPSHIRE AVE S","BRAUN INTERTEC CORPORATION","MINNEAPOLIS","MN","20251231"
"1897446528","Other Activities Related to Credit Intermediation","2855 E GUASTI RD","CU DIRECT CORPORATION","ONTARIO","CA","20251231"
"410395264","Custom Computer Programming Services","PO BOX 1344","JMRT SOLUTIONS","JEFFERSONVILLE","IN","20251231"
"567026304","Vending Machine Operators","8950 E 61ST ST","GRASSROOTS INVESTMENTS LLC","RAYTOWN","MO","20241231"
"1910051456","Landscaping Services","7823 BLUE RIDGE BLVD","DUNCAN MANAGEMENT GROUP","RAYTOWN","MO","20251231"
"707760768","Residential Remodelers","1104 SE 2ND TER","CONSTRUCTABILITY LLC","LEES SUMMIT","MO","20251231"
"1163431040","All Other Business Support Services","8715 E 59TH ST","BISHOP DENNIS M","KANSAS CITY","MO","20241231"
"4760192","Beauty Salons","6155 OAK ST","LUSH LIFE MEDSPA LLC","KANSAS CITY","MO","20241231"
"1580465280","Agents and Managers for Artists Athletes Entertainers and Other Public Figures","2543 E CHINKAPIN LN","NITRO AREACROSS TOUR LLC","SPRINGFIELD","MO","20241231"
"1429770880","Offices of Certified Public Accountants","2005 N WESTWOOD BLVD","COFFMAN AND COMPANY P.C.","POPLAR BLUFF","MO","20251231"
"1740258432","Clothing and Clothing Accessories Retailers","347 NW BARRY RD","CLARK TAYLOR","KANSAS CITY","MO","20261231"
"1995539072","Beauty Salons","751 E 63RD ST","CLOVE BOUTIQUE SKIN STUDIO LLC","KANSAS CITY","MO","20251231"
"1058131072","Security Systems Services (except Locksmiths)","4800 MAIN ST","LD COMMODITIES SERVICES LLC","KANSAS CITY","MO","20251231"
"973075584","All Other Miscellaneous Manufacturing","3601 E 18TH ST","HANNESCO TECHNOLOGY LLC","KANSAS CITY","MO","20251231"
"1208083072","Wired Telecommunications Carriers","1301 NE 56TH ST","COMMUNICATION INNOVATORS INC.","PLEASANT HILL","IA","20251231"
"2087690880","Janitorial Services","8301 STATE LINE RD","FAVOR GLOBALLY COMMERCIAL CLEANING LLC","KANSAS CITY","MO","20261231"
"591678592","Locksmiths","3401 E TRUMAN RD","KENTON BROS LOCKSMITHS INC","KANSAS CITY","MO","20251231"
"1643774592","Electrical Contractors and Other Wiring Installation Contractors","1110 N 1ST ST","BESSLER MICHAEL J","BLUE SPRINGS","MO","20251231"
"781933696","Commercial and Institutional Building Construction","105 W GILMAN RD","PREMIER OUTDOOR ESCAPES INC","LANSING","KS","20251231"
"256074368","Lessors of Residential Buildings and Dwellings","5001 PLAZA ON THE LK","BAF 3 LLC","AUSTIN","TX","20251231"
"676434560","Other Activities Related to Real Estate","5000 S DELAWARE AVE","EXPEDITIOUS PROPERTY LLC","INDEPENDENCE","MO","20251231"
"1493400704","Landscaping Services","23770 W 81ST TER","TURF DESIGN INC.","SHAWNEE","KS","20251231"
"487531136","All Other Professional Scientific and Technical Services","8430 W BRYN MAWR AVE","COZZINI BROS INC","CHICAGO","IL","20241231"
"1959611520","General Rental Centers","1 NASSAU CIR","KANSAS CITY LANDSMEN LLC THE","KANSAS CITY","MO","20251231"
"1578396800","Piece Goods Notions and Other Dry Goods Merchant Wholesalers","17201 W 113TH ST","REGAL DISTRIBUTING CO","LENEXA","KS","20251231"
"1364200576","Commercial and Institutional Building Construction","6610 ROYAL ST","KGH BUILDING GROUP LLC","PLEASANT VALLEY","MO","20261231"
"713298560","Commercial and Institutional Building Construction","1710 SOUTHERN RD","KAHN STEEL CO INC","KANSAS CITY","MO","20251231"
"1367059584","Commercial Printing (except Screen and Books)","1328 AGNES AVE","POSTERWORKS INC","KANSAS CITY","MO","20251231"
"948052608","Administrative Management and General Management Consulting Services","PO BOX 22441","BUCS LLC","KANSAS CITY","MO","20241231"
"1798029952","Temporary Help Services","2 S BISCAYNE BLVD","IDEAL PERSONNEL SERVICES LC","MIAMI","FL","20251231"
"1866003584","Administrative Management and General Management Consulting Services","7860 NW 100TH ST","BI INCORPORATED","KANSAS CITY","MO","20251231"
"10005632","Misc Rate 129","3510 FREMONT AVE","SHUMAKER LOUVINIA","KANSAS CITY","MO","20251231"
"1785021056","Other Management Consulting Services","5134 NW MONTEBELLA DR","MATOUSEK BRITTNEY L","RIVERSIDE","MO","20251231"
"1420300928","Temporary Help Services","310 ARMOUR ROAD","LABOR SOLUTIONS LLC.","NORTH KANSAS CITY","MO","20251231"
"50991744","Flat Rate 72","9819 MARSH AVE","HI TAXI LLC","KANSAS CITY","MO","20251231"
"441175168","Commercial and Institutional Building Construction","1523 N MONROE AVE","MID AMERICA CAR INC","KANSAS CITY","MO","20251231"
"1330635392","Framing Contractors","1001 COMMERCE PARKWAY SOUTH DR","DUNBAR CARPENTRY INC","GREENWOOD","IN","20251231"
"197567104","Florists","633 NE 88TH ST","FORGET ME NOT FLORALS LLC","KANSAS CITY","MO","20241231"
"1764760704","All Other Professional Scientific and Technical Services","4600 SUMMIT ST","SUMMIT REDEVELOPMENT CORP","KANSAS CITY","MO","20261231"
"881896576","Advertising Agencies","10803 S GIBSON RD","INQUEST MARKETING LLC","LONE JACK","MO","20251231"
"1451451008","Software Publishers","1 AVALON WAY","APPNOVI INC.","BOONTON","NJ","20241231"
"57364736","Commercial and Institutional Building Construction","303 S OLIVE ST","DIXON CONTRACTING SERVICES LLC","LOUISBURG","KS","20251231"
"1392575104","Temporary Help Services","100 WAUGH DR","ICON CONSULTANTS","HOUSTON","TX","20251231"
"72073856","All Other Professional Scientific and Technical Services","8807 NE 89TH ST","PERLA HEALTHCARE MANAGEMENT LLC","KANSAS CITY","MO","20251231"
"482906752","Residential Remodelers","12640 W 159TH ST","LB CONSTRUCTION SERVICES LLC","OVERLAND PARK","KS","20251231"
"1653574784","All Other Professional Scientific and Technical Services","8025 WARD PARKWAY PLZ","ELEMENTS ACUPUNTURE","KANSAS CITY","MO","20251231"
"590892160","Automotive Parts and Accessories Retailers","7619 NW PRAIRIE VIEW RD","O REILLY AUTOMOTIVE STORES INC","KANSAS CITY","MO","20251231"
"1799328384","Lessors of Other Real Estate Property","6401 CRYSLER CT","MARMAKMAJ LLC","KANSAS CITY","MO","20251231"
"2017930368","Commercial and Institutional Building Construction","1319 CENTRAL AVE","ACOUSTICAL STRETCHED FABRIC SYSTEMSINC","KANSAS CITY","KS","20251231"
"1721103488","Commercial and Institutional Building Construction","8924 PEBBLE LN","24-7 SECURITY LLC","OKLAHOMA CITY","OK","20251231"
"479251584","Security Guards and Patrol Services","6858 OLD DOMINION DR","VENDTECH SGI LLC","MC LEAN","VA","20261231"
"1857262208","All Other Professional Scientific and Technical Services","750 UNIVERSITY AVE SUITE 200","PROTRIALS RESEARCH INC.","LOS GATOS","CA","20251231"
"1822564992","Apparel Knitting Mills","1950 W CORPORATE WAY","LANDAU APPAREL LLC","ANAHEIM","CA","20241231"
"1009114240","New Single-Family Housing Construction (except For-Sale Builders)","5200 WYANDOTTE ST","UC-B HOME BUILDERS LLC","KANSAS CITY","MO","20251231"
